ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
88721277,2009-11-09 18:05:29 +0000,2013-10-02 07:41:59 +0000,33,1,1,32,18,StanfordBillyA,Billy Anderson,false,false,"Stanford Football: 75-78 Runningback #34, '77 Sun Bowl Champs, '78 Blubonnet Bowl Champs, '78 Unsung Hero Award, '78 Special Teams Captain",Believe you me...Stanford will dominate Washington this weekend. We will all see how good they are...#roadtobcschampionship,Arizona,http://www.visioncatalystgroup.com
17813899,2008-12-02 18:15:00 +0000,2018-01-30 20:55:08 +0000,19112,2821,6754,1460,441402,StanfordBiz,Stanford Business,true,false,"Business research, insights, & ideas from Stanford Graduate School of Business.","When building a business, I believe the most valuable thing is human capital. –Jeffrey Katzenberg, Former CEO… https://t.co/jKXqy2V0Q2","Stanford, California, USA",http://socialgsb.stanford.edu
10058962,2007-11-08 07:53:28 +0000,2014-09-22 08:27:32 +0000,1099,2,63,227,999,stanfordblog,TUSB,false,false,"The Unofficial Stanford Blog is the Stanford student blog, on campus and beyond.","Hey YOU! (Yes, you) You Should Take Designing Your Stanford http://t.co/5NTGazXkCB","Stanford, CA",http://tusb.stanford.edu
310513132,2011-06-03 21:48:55 +0000,2018-01-31 17:37:17 +0000,10688,2988,217,243,16573,StanfordBSB,Stanford Baseball,true,false,#GoStanford · 17 Conference titles · 16 CWS appearances · 2 National titles · Instagram/Snapchat: StanfordBSB,👀 on the ⚾️... #GoStanford https://t.co/2L6iQG4kxc,"Stanford, Calif.",http://GoStanford.com/baseball
382757719,2011-09-30 16:44:40 +0000,2017-05-25 02:41:49 +0000,1758,176,27,290,860,StanfordBSU,Black Student Union,false,false,"Founded in 1968. Many Voices, One Union. Current Presidents: Rochelle Ballantyne and Helen Gambrah.",https://t.co/A5wiz2F4M7,"Stanford, CA",http://facebook.com/stanfordbsu
135759906,2010-04-22 05:17:30 +0000,2012-03-07 06:11:21 +0000,377,3,25,412,191,StanfordCACRFL,Stanford CAC & RFL,false,false,Your student-led fight against cancer. Celebrating. Remembering. Fighting Back. For Hope. Ask us any questions you've got.,"Check out the new ""Why I Fight"" stories/video by Hailey Juszczak, Shauna Santiago, and Jessie Stuart at http://t.co/PknIpq2U. #RelayForLife","Stanford, CA",http://www.stanfordcacrfl.com
119953830,2010-03-05 01:45:17 +0000,2013-09-20 22:02:10 +0000,485,0,27,361,336,StanfordCafes,Stanford Hospitality,false,false,Support Stanford students! Eat on the Farm!,RT @StanfordRDE: Welcome Home Class of 2017!! #StudentHousing #StanfordRDE #NerdNation,"Stanford, CA",http://rde.stanford.edu
41192082,2009-05-19 19:44:38 +0000,,46,0,7,37,37,StanfordCareer,Stanford Career,false,true,Stanford University staff participating in Owning Your Career @ Stanford: A Roadmap to Your Success!,,"Stanford, California",
255058220,2011-02-20 15:48:08 +0000,2018-01-28 23:11:50 +0000,783,61,25,122,746,stanfordccsre,Stanford CCSRE,false,false,The Center for Comparative Studies in Race and Ethnicity (CCSRE) is Stanford University's interdisciplinary hub for teaching and research on race and ethnicity.,"Follow us on Facebook for live interviews with CCSRE experts and guests, upcoming events, and interdisciplinary ins… https://t.co/a4IempQEqH","Stanford, CA",http://ccsre.stanford.edu
162581795,2010-07-04 03:03:42 +0000,2018-01-30 23:47:15 +0000,3843,1141,303,1346,8205,StanfordCDDRL,Stanford CDDRL,true,false,"The Center on Democracy, Development, and the Rule of Law produces policy-relevant research to advance political development. RTs do not equal endorsements.",. @IlvesToomas and @FukuyamaFrancis discuss the future of liberal democracy. Join us for the live-stream from the S… https://t.co/Z3JzDJRYI8,Stanford University,http://cddrl.fsi.stanford.edu
18742667,2009-01-07 22:45:37 +0000,2018-01-31 00:46:45 +0000,3886,2567,419,1068,16963,StanfordChild,Stanford Children's,true,false,Stanford Children's Health offers extraordinary pediatric & obstetric care.DigitalPolicy http://t.co/Mah3kcglsl NondiscriminationPolicy https://t.co/J6A15sC5Wk,"Meet Anuj: student, cancer fighter and No.1 Patriots fan! This week Carrie and her husband @jstaley74, @49ers, dona… https://t.co/f8WnjHgpKq","Palo Alto, CA",http://www.stanfordchildrens.org
321823226,2011-06-22 05:41:25 +0000,2011-08-01 17:50:04 +0000,49,0,24,84,377,StanfordCHIMe,Stanford Comm Lab,false,false,"Stanford CHIMe Lab uncovers relationships between humans & interactive media. #Multitasking, #cars, #robotics. Director @CliffNass.","RT @stanford: MOAR ROBOTS? Okay, here you go: http://bit.ly/qBMlz5",Stanford University,http://chime.stanford.edu
23476681,2009-03-09 18:34:06 +0000,2018-01-30 22:16:26 +0000,4476,13,755,156,13316,StanfordCIS,Stanford CIS,false,false,"Stanford Center for Internet & Society. See also CIS staff @vanschewick, @daphnehk, @agidari, @Riana_Crypto, @lfmoncau, @PJLeerssen, @rsingel",RT @Riana_Crypto: Still time to RSVP for my talk tomorrow at @StanfordCISAC's Cyber Reading Group: https://t.co/rBkA4eVJtI,Stanford Law School,http://cyberlaw.stanford.edu
150481419,2010-06-01 01:43:04 +0000,2018-01-31 02:06:45 +0000,8180,209,321,1646,7170,StanfordCISAC,CISAC,false,false,Stanford's Center for International Security and Cooperation produces knowledge to build a safer world and trains the next generation of security specialists.,RT @Riana_Crypto: Still time to RSVP for my talk tomorrow at @StanfordCISAC's Cyber Reading Group: https://t.co/rBkA4eVJtI,Stanford University  |  Global,http://cisac.stanford.edu/
91949022,2009-11-23 06:08:27 +0000,2014-07-05 14:29:29 +0000,29,1,12,34,91,stanfordclubPA,stanfordclubPA,false,false,Stanford Club of Palo Alto (Peninsula and South Bay Area),@stanfordclubPA Ginger reunited with her owner today. #lostdog,Facebook,http://www.facebook.com/stanfordclubpa
134865785,2010-04-19 17:32:58 +0000,2018-01-23 01:48:39 +0000,389,3,20,41,267,StanfordCOE,Center of Excellence,false,false,"Fosters the development of physician leaders who will be capable of serving, improving and advocating for the health of the nation’s diverse populations.",The Office of Faculty Development and Diversity will be releasing data and a report of the results of the LGBT+ cli… https://t.co/97KHjKgxkj,"Stanford, CA",http://coe.stanford.edu
42526294,2009-05-26 00:44:35 +0000,2009-07-31 14:11:21 +0000,23,0,0,10,11,StanfordConnect,Chloe McClanahan,false,false,"Twitter account for Stanford Life Science researchers.  Updates on funding, regional events, research news, innovative products and giveaways.",Stimulus Money Creates at Least 22 Summer Jobs at Stanford Medical School. http://budurl.com/5hua,,http://sigma.com
98151325,2009-12-20 15:54:56 +0000,2018-01-31 17:33:49 +0000,7462,3725,484,814,12671,StanfordCorpGov,StanfordCorpGov,false,false,The Corporate Governance Research Initiative at Stanford Graduate School of Business. Research by Professor David F. Larcker. #corpgov,Separation Anxiety: The Impact of CEO Divorce on Shareholders | Stanford Graduate School of Business… https://t.co/NqIQvbbUdj,"Stanford, California (USA)",https://www.gsb.stanford.edu/faculty-research/centers-initiatives/cgri
70526986,2009-08-31 23:00:19 +0000,2018-01-22 22:19:48 +0000,3263,1093,236,430,4465,StanfordCPD,StanfordCPD,false,false,"Delivering Stanford courses, certificates and degrees for qualified professionals - online, at Stanford, at work.",Academics and big money. Title IX and gender roles. Exploitation and education. Enroll in @StanfordOnline's new fre… https://t.co/zNMqSOqFkF,"Stanford, CA",http://scpd.stanford.edu
21154595,2009-02-18 01:09:48 +0000,2018-01-29 19:00:06 +0000,279,0,70,24,1726,StanfordCSP,Continuing Studies,false,false,"Stanford Continuing Studies offers on-campus and online courses in liberal arts & sciences, creative writing, and professional & personal development.","Cyber Technologies and Their World-Changing Disruptions: Election Hacking, Fake News, and Beyond – Starts... https://t.co/zxF4MQHRUx","Stanford, CA",http://csp.stanford.edu
201893825,2010-10-12 21:27:36 +0000,2017-06-20 17:27:18 +0000,536,3,69,186,1589,stanfordcw,Stanford Creative Wr,false,false,"The official twitter feed of the Stanford University Creative Writing Program. Follow us for event info, course updates, and writerly inspiration.","Tracy K. Smith named US Poet Laureate, reading at Stanford on 10/30/2017 as part of the Lane Lecture Series https://t.co/SVWPZXqOBa","Stanford, CA",http://creativewriting.stanford.edu
44531147,2009-06-04 03:05:20 +0000,2010-08-18 15:26:11 +0000,395,0,138,9093,6743,StanfordDellRep,StanfordDellRep,false,false,This is the Stanford University Campus Rep Twitter Account. For more information about your school’s Dell discount go to http://t.co/aKiBMCOOyb!,"What would you do with $1000? Go Dell over Apple, and cash in your savings on anything you want. Learn more http://bit.ly/dB9dRw","Stanford, California",http://www.delluniversity.com
41628350,2009-05-21 17:11:58 +0000,2017-12-14 23:46:03 +0000,3395,6,81,1043,1531,StanfordDining,Stanford Dining,false,false,"Stanford Dining is here to provide you with high-quality, nutritious, and flavorful healthy menu choices. Follow us here and like us at http://t.co/NynNG7RE4H.",We are currently accepting applications for our winter quarter Cook Smart Program in the Teaching Kitchen @... https://t.co/dyBtW3nMcn,"Stanford, CA",http://rde.stanford.edu/dining
59918273,2009-07-24 23:26:48 +0000,2017-10-28 20:24:56 +0000,461,16,22,22,248,stanfordDM,Stanford DM,false,false,"Stanford Dance Marathon seeks to inspire, educate, and mobilize the community to address global health inequity. DONATE with the LINK BELOW!",TODAY IS THE DAY!! Roll out to ACSR with your dorm for dodgeball and donuts at 3pm! https://t.co/iMFDYlWXgb,"Stanford, CA",http://stanforddm.org
46307519,2009-06-11 03:50:24 +0000,2018-01-27 09:25:34 +0000,359,210,52,130,1411,stanforddollies,Stanford Dollies,false,false,"Stanford Dollies of @LSJUMB: #1 Grace Dong, #2 Audrey Elliott, #3 Samantha Loui, #4 Lauren Clark, #5 Sydney Maly","RT @lsjumb: Come to Maples for @StanfordWBB and, of course, us 😘 https://t.co/1ZdvQavaHI","Palo Alto, CA",http://dollies.stanford.edu
30331404,2009-04-10 22:39:22 +0000,2018-01-30 19:38:54 +0000,2302,3336,3294,388,111745,stanforddschool,Stanford d.school,false,false,"We are a hub for innovation, collaboration and creativity at Stanford. Our mission is to help people become everyday innovators, everywhere.",@jc46202 We hear you @jc46202. Based on scholarship funding we were able to reduce tuition for over 60% of our 2017… https://t.co/s7zofdQi4D,"Stanford, CA",http://dschool.stanford.edu
92128097,2009-11-23 22:13:36 +0000,2018-01-30 23:53:01 +0000,6425,330,553,130,23854,StanfordEd,Stanford Education,true,false,"Stanford Graduate School of Education is celebrating 100 years of transformative teaching, learning and research. #StanfordEd100","Learning is highly influenced by students' beliefs about a subject and their self-perceived abilities, a… https://t.co/LYdjf7sXve","Stanford, California",http://ed.stanford.edu
22692916,2009-03-03 22:36:22 +0000,2009-09-30 20:44:32 +0000,1,0,32,0,441,stanfordedu,Stanford Registrar,false,false,The Office of the Registrar - Stanford University,What are the top 3 expectations from a Registrar's twitter feed?,"Stanford, California",http://registrar.stanford.edu
19425169,2009-01-24 00:45:02 +0000,2018-01-31 16:11:12 +0000,11549,567,1285,1525,56578,StanfordEng,Stanford Engineering,true,false,"At the Stanford School of Engineering, we seek solutions to important global problems and educate leaders who will make the world a better place.","If nanomaterials are going to impact society at large, we have to find a way to make them affordably.… https://t.co/ebtIr79SYx","Stanford, CA",http://engineering.stanford.edu
388735298,2011-10-11 07:58:49 +0000,2018-01-22 02:37:51 +0000,932,0,8,98,500,stanfordequteam,Stanford Equestrian,false,false,The Stanford Equestrian Team,"First winter shows ✅!!! Back to back High Point Team for Dressage at home (with High Point Rider for Lucy Edy,... https://t.co/f93VYf2HXI",Red Barn,http://set.stanford.edu/team/
264484200,2011-03-12 00:15:58 +0000,2018-01-30 22:30:15 +0000,1413,46,133,197,2876,StanfordEthics,Stanford Ethics,false,false,The McCoy Family Center for Ethics in Society at Stanford University,People incarcerated on death row can request to die. The Marshall Project uses one man's story to explore how this… https://t.co/GAxqz7jj2m,"Stanford, CA",http://ethicsinsociety.stanford.edu
55024642,2009-07-08 20:50:52 +0000,,507,2,98,51,777,StanfordExecEd,Stanford GSB Exec Ed,false,true,This profile is no longer in use. Please follow @StanfordBiz,,"Stanford, California, USA",http://www.gsb.stanford.edu/exed/
50557394,2009-06-25 05:09:29 +0000,2014-04-01 02:47:50 +0000,387,0,45,508,506,StanfordFACES,FACES,false,false,Forum for American/Chinese Exchange at Stanford. Bringing future leaders of US and China together.,FACES Twitter page is back!,"Stanford, CA",http://faces.stanford.edu
174801117,2010-08-04 21:25:55 +0000,2018-01-31 17:27:36 +0000,27524,5801,919,395,88026,StanfordFball,Stanford Football,true,false,"Official account for Stanford Cardinal Football, Pac-12 Champions 3 of the last 6 years. Join the Cardinal conversation. #PartyInTheBackfield #GoStanford",😂😂 @j_bademosi24 #SBLII https://t.co/sOSU4f7KOv,"Stanford, Calif.",http://CardinalRedFootball.com
86349133,2009-10-30 16:40:50 +0000,2018-01-30 19:17:04 +0000,2115,5,65,214,702,StanfordFCU,Stanford FCU,false,false,Stanford Federal Credit Union is your trusted full service financial institution! Federally insured by NCUA. Equal Housing Lender. NMLS #729643,Feel better knowing that we’ve got you covered. https://t.co/hqWJtD2BGk #DoMoreBankLess https://t.co/lbohcmNKyJ,"Palo Alto, CA",http://www.sfcu.org
346807007,2011-08-01 21:33:02 +0000,2018-01-29 18:03:05 +0000,4246,276,74,139,2698,StanfordFH,Stanford FieldHockey,true,false,"Official Twitter home for Stanford Field Hockey, one of the university's oldest women's varsity sports. #GoStanford",Always striving to improve ourselves and the world around us! https://t.co/kTMcv6XcHa,"Stanford, CA",http://www.about.me/stanfordfieldhockey
335585954,2011-07-14 22:36:18 +0000,2011-10-12 03:49:34 +0000,38,0,5,37,94,StanfordFilm,StanfordFilmSociety,false,false,"Stanford Film Society, since 1995. http://t.co/Zm0TOh4hdJ Tweets by @jennifermegan","FIRST FILM SOCIETY MEETING OF THE YEAR. TONIGHT, 930 PM, SFS BUNGALOW. (at the Toyon Eating Clubs, on Serra St.) JOIN US!",,
16034531,2008-08-28 23:35:57 +0000,,1064,0,88,23,590,StanfordGSBLib,Stanford GSB Library,false,true,This profile is no longer active. Please follow @Stanford_Biz.,,"Stanford, CA, USA",http://www.gsb.stanford.edu/jacksonlibrary/
77280620,2009-09-25 18:42:42 +0000,2018-01-30 21:28:28 +0000,4065,267,120,182,6361,Stanfordh2opolo,Stanford Women’s Water Polo,true,false,"The official Twitter of Stanford Women's Water Polo Team. 6-time NCAA Champions- 2002, 2011, 2012, 2014, 2015, & 2017.",.@ariafischer_ wins her first @MPSFWomensWP weekly award for her performances in Stanford's three victories at the… https://t.co/aYbZozKHdA,"Stanford, CA",http://gostanford.com
22050529,2009-02-26 19:38:14 +0000,2018-01-30 22:41:55 +0000,6594,318,647,763,28384,StanfordHealth,Stanford Health Care,false,false,"Healing humanity through science and compassion, one patient at a time. Nondiscrimination policy - https://t.co/7BRyLyiizP","Using the Internet to diagnose health conditions can trigger unnecessary anxiety and panic, especially in people wi… https://t.co/2XzbywDoqT","Stanford, CA",http://stanfordhealthcare.org
102522658,2010-01-07 00:14:45 +0000,2016-09-30 23:31:07 +0000,634,11,13,216,261,STANFORDHIRING,HIRINGATSTANFORD,false,false,"Staff Employment, University HR, Twitter account.",https://t.co/1u60MUiCaW looking for a writer for automated phone scripts! https://t.co/rfTWOBahRj,Stanford University,http://stanfordcareers.stanford.edu
60718375,2009-07-27 21:39:42 +0000,2018-01-31 05:25:54 +0000,546,29,106,168,2087,StanfordHistory,Stanford History,false,false,"Department of History, Stanford University",RT @khetiwe24: @StanfordHistory https://t.co/FAenAYRCel,Stanford,http://www.stanford.edu/dept/history/home/index.html
24029533,2009-03-12 20:31:30 +0000,2018-01-30 20:58:15 +0000,13553,3813,307,3838,4245,StanfordHP,StanfordHealthPolicy,false,false,"Innovative, cross-discipline research on health policy and primary care outcomes. RTs are not endorsements.","RT @DelthiaRicks: In just two hours, Amazon erased $30 billion in market value for the biggest health insurance &amp; prescription drug b… https://t.co/hVk5NrqWft","Stanford, CA",http://healthpolicy.fsi.stanford.edu
94395007,2009-12-03 19:25:45 +0000,2012-07-06 07:13:03 +0000,120,0,18,29,532,stanfordHPL,Phil Cutti,false,false,Exercise physiologist at Stanford Human Performance Lab; endurance sports coach,http://t.co/8fYJwrci essay writing company,Stanford University,http://ortho.stanford.edu/humanperformance/
21260160,2009-02-19 00:39:22 +0000,2017-12-21 19:48:57 +0000,1227,169,296,1990,5884,StanfordHumSci,Stanford H&S,false,false,Stanford University School of Humanities & Sciences,"Meet just a few of the students and faculty who study the sciences at Stanford but also take part in the arts, both… https://t.co/vdeWv0QxFn",Stanford University,http://humsci.stanford.edu
424769280,2011-11-30 04:44:51 +0000,2018-01-28 22:30:25 +0000,519,104,16,147,396,StanfordinGov,SIG,false,false,SIG is a 52-year-old nonpartisan student organization dedicated to increasing political awareness and connecting students with opportunities in public service.,Is the US at risk of a nuclear war with North Korea? How are neighboring countries in Southeast Asia dealing with t… https://t.co/M4qE9i69OC,Stanford University,http://sig.stanford.edu
83305668,2009-10-18 05:37:29 +0000,2018-01-18 21:39:01 +0000,310,41,62,258,1441,StanfordIPS,Stanford IPS,false,false,This account has moved to @FSIStanford. Follow us!,"We're moving! From now on, we will be tweeting @FSIStanford. This account will be shut down shortly. Follow us! https://t.co/h6SErHlwyu","Stanford, CA",http://ips.stanford.edu/
32154908,2009-04-16 21:13:09 +0000,2018-01-22 22:20:30 +0000,1725,185,204,717,9704,stanfordjazz,Stanford Jazz,false,false,"Founded in 1972, Stanford Jazz Workshop is a nonprofit organization. We produce the Stanford Jazz Festival and the Stanford Jazz Camps and Jazz Institute.",Congratulations to Mike Galisatus and the Miles Ahead Big Band for being invited to the Next Generation Jazz Festiv… https://t.co/ryCyarjDtX,"Stanford, CA",http://stanfordjazz.org
1735721420,2013-09-06 17:12:02 +0000,2018-01-23 23:32:03 +0000,2358,878,251,2591,4512,StanfordJourn,Stanford Journalism,false,false,"Updates from @Stanford University's Journalism Program and Stanford Computational Journalism Lab, where we focus on multimedia storytelling and data journalism.","MA '15 grad Allison McCartney and her colleagues at @ProPublica are asking for reader input on 'Represent,' their i… https://t.co/7CG9CESMhY","Stanford, CA",http://journalism.stanford.edu
16017961,2008-08-27 21:30:23 +0000,2018-01-31 01:25:00 +0000,18966,763,1019,1054,42531,StanfordLaw,StanfordLaw,true,false,Official Stanford Law School Twitter Account,Listen to SLS Professor @marklemley discuss the case in which Google's Waymo sued Uber over allegedly stolen self-d… https://t.co/M8GG47KGKv,"Stanford, California, USA",http://www.law.stanford.edu
109417107,2010-01-29 00:17:00 +0000,2010-04-12 18:06:00 +0000,6,0,3,5,33,stanfordlawhr,SU Law HR,false,false,,"Open position:  Executive Director, Criminal Justice Center - read the posting here http://jobs.stanford.edu/ job #37860",,
21712711,2009-02-24 00:35:06 +0000,2017-09-11 22:39:54 +0000,454,0,230,86,3141,stanfordlawlib,Stanford Law Library,false,false,Robert Crown Law Library at Stanford Law School,@GriggsBrandon Funny that you'd pick the 25th anniversary of the most damaging hurricane to strike Hawaii to forget about it.,"Stanford, CA",http://www.law.stanford.edu/school/campus/library/blog/
158834733,2010-06-23 19:45:19 +0000,2017-12-14 00:37:45 +0000,778,168,84,553,2149,StanfordLive,Stanford Live,false,false,Stanford Live is Stanford University's performing arts presenter and producer. Our home is Bing Concert Hall. See you there?,@AnaGasteyer we can't wait! (also cannot wait for your stop at #bingconcerthall in Jan) https://t.co/MMFxATrA6w,"Stanford, CA",http://live.stanford.edu
76477503,2009-09-22 22:49:34 +0000,2018-01-30 18:27:12 +0000,1462,181,174,296,4727,stanfordmag,Stanford Magazine,false,false,Highlights and extras from Stanford's alumni magazine.,RT @NEH_ODH: .@NEHgov grantee Harry Mairson wrote a computer language to help him learn about the history of musical instruments… https://t.co/7min37nQ5R,,http://www.stanfordmag.org/
40355349,2009-05-15 22:57:47 +0000,2018-01-31 18:30:13 +0000,13363,1425,370,428,10447,StanfordMBB,Stanford Men's Basketball,true,false,Official Account of Stanford Men's Basketball. #GoStanford,"We're going live with our guy @cjacobsen23 tomorrow night!   

#GoStanford https://t.co/kRCsSfLF6M","Stanford, Calif.",http://GoStanford.com
56879674,2009-07-15 01:14:03 +0000,2018-01-31 15:36:00 +0000,16442,33,2645,508,203181,StanfordMed,Stanford Medicine,true,false,"Stanford University School of Medicine integrates research, education, patient care & community service. Tweets by @HollyAlyssa13","Fewer patients are using chemotherapy to treat breast cancer, study finds: https://t.co/7prgwIuIAO","Stanford, CA",http://med.stanford.edu
177184260,2010-08-11 13:31:54 +0000,2018-01-31 18:20:41 +0000,4025,963,98,304,6505,StanfordMGolf,Stanford Men's Golf,true,false,Official account of Stanford men's golf. #GoStanford,Starting the spring season on the Big Island. #GoStanford https://t.co/79ewqbJo4a,"Stanford, Calif.",http://gostanford.com/mgolf
93946642,2009-12-01 21:23:46 +0000,,5,0,0,17,7,stanfordmike,Michael Wlodyka,false,true,,,,
296963198,2011-05-11 17:56:43 +0000,2018-01-29 02:08:30 +0000,5509,898,100,290,6071,StanfordMSoccer,Stanford Men’s Soccer,true,false,"2015, 2016 & 2017 NCAA Champions • 6 College Cup Appearances • 16 NCAA Tournament Appearances • 5 Pac-12 Championships • #GoStanford","RT @ussoccer_mnt: Ready to go under the 💡s in LA. Meet your starting XI for #USAvBIH.

Lineup notes » https://t.co/SIG7OMpCH6 https://t.co/CcG7bGgUva","Stanford, CA",http://www.facebook.com/StanfordMSoccer
110326187,2010-02-01 04:32:11 +0000,2011-12-09 17:33:39 +0000,282,1,17,462,194,StanfordNoWar,StanfordSaysNoToWar,false,false,War is the total failure of the human spirit. We believe in fundamental human rights and the preciousness of all human life. We say no to war.,Pentagon offering free military hardware to US police http://t.co/NGgxOh4O #MilitarizationofCivilianPolice #Fascism #NoWar,"Stanford, CA, USA",http://antiwar.stanford.edu
17841600,2008-12-03 17:11:49 +0000,2015-02-04 19:51:38 +0000,174,0,45,103,558,StanfordOSASPIE,Stanford OSA/SPIE,false,false,"The Official Twitter 4 the Stanford Univ. Student Optical Society.  Special limited-seating info, spontaneous meets, sneak peeks of what's to come + more!",Register now for Stanford University Photonics Retreat 2015! - http://t.co/Rnt3u8iYAQ,"Stanford, CA",http://photons.stanford.edu
222503785,2010-12-03 16:23:03 +0000,2016-02-10 10:02:00 +0000,135,0,1,23,90,StanfordOxford,StanfordinOxford,false,false,,"RT @Pitt_Rivers: Interesting @TORCHOxford event, 24 Feb: #Oxford storytellers #Tolkien, #Carroll &amp; #Pullman - https://t.co/hYCr2lZTXz https://t.co/pbygn3U6Ec",Oxford,http://bosp.stanford.edu/oxford/index.html
78791558,2009-10-01 03:33:27 +0000,2018-01-29 17:35:02 +0000,2304,1549,241,1251,4137,StanfordPACS,Stanford PACS,false,false,"Engage students, faculty, and practitioners in scholarship and dialogue that examines ways in which philanthropic institutions work to address public interests.","RT @PACEfunders: Debating the Role of Philanthropy in Democracy: a discussion from the 2017 Philanthropy Innovation Summit, featurin… https://t.co/Mdyam5U65I","Stanford, CA, USA",http://pacscenter.stanford.edu
158405157,2010-06-22 16:02:03 +0000,2010-08-30 20:15:19 +0000,16,0,13,51,181,StanfordPatch,Stanford Patch,false,false,"We're http://t.co/KfjIKFjOcP, a hyperlocal online news site dedicated to covering community news across the country. Get all your Stanford news here!",Stanford prof proves children of homosexual couples no less likely to be held back a grade than those of hetero. ones http://ow.ly/2wXiC,"Stanford, CA",http://stanford.patch.com
126227858,2010-03-25 05:47:13 +0000,2011-07-01 00:31:32 +0000,221,0,21,650,421,STANFORDpeeps,Stanford Athletics,false,false,"Stanford Cardinals sports & campus news, commentary, predictions, and twitter trends from http://t.co/MZijsrKKDw community.",Before they had Fans (And Twitter and Facebook?) http://FANpeeps.com/-gOpq,"Palo Alto, CA",http://FANpeeps.com/stanford
165848423,2010-07-12 18:05:55 +0000,2018-01-31 17:46:26 +0000,6045,3283,375,1033,9769,stanfordpress,Stanford Press,false,false,"Stanford University Press publishes books in the Humanities, Social Sciences, Law, Business, Security Studies, and other areas.","Sociogenomics has enjoyed a largely uncritical rise to popular acceptance, argues @catherine_bliss, who calls for g… https://t.co/B05qJie30i","Redwood City, California",http://www.sup.org
156323551,2010-06-16 16:46:46 +0000,2017-10-27 20:05:37 +0000,384,3,27,218,385,StanfordPride,Stanford Pride,false,false,Stanford Pride provides lifelong support and fellowship for the Stanford LGBT community and represents the community’s interests to the University and beyond.,"RT @EqualityILL: Congratulations to EI CEO, Brian C. Johnson, whose work for social justice was recognized with... https://t.co/P6QOm0HcpN","Stanford, California",http://stanfordpride.org
143601551,2010-05-13 22:47:46 +0000,,197,1,27,174,274,StanfordPRIE,Stanford GSB PRIE,false,true,"This profile is no longer active. Please follow @StanfordEntrepr, @Stanford_Biz and @StnfrdGSB_Apply",,"Stanford, CA",http://www.gsb.stanford.edu/prie/
300058218,2011-05-17 03:53:22 +0000,2011-10-08 19:01:36 +0000,8,0,0,46,42,stanfordproblem,stanford problems,false,false,"damnit, I forgot my SUID again #stanfordproblem","I just want to tailgate and watch some stanny football, but I'm trapped in the lair.  #stanfordproblems",,
85861265,2009-10-28 17:04:06 +0000,2018-01-31 02:09:42 +0000,5693,1600,59,207,2093,stanfordrec,Stanford Recreation & Wellness,false,false,"We offer a full slate of activities, classes, programs and events for students, staff and faculty at Stanford.","Playtime. 

📸: Kolby Higgins

#GoStanford🌲💪 https://t.co/GQstNrzJWR","Stanford, CA",http://recreation.stanford.edu
157042496,2010-06-18 17:45:48 +0000,2015-12-08 03:01:48 +0000,3145,5,9,374,318,StanfordRecruit,TheBootleg,false,false,"Covering Stanford recruiting for TheBootleg.com. I autopost all Scout.com stories on Stanford. If you're an athlete we're recruiting in any sport, DM me!",RT @TSpeightsRB: ❗️❗️❗️❗️❗️#NERDNATION https://t.co/zcX3OE5Q4R,"U-S-A, U-S-A, U-S-A",
44310247,2009-06-03 06:45:19 +0000,2017-12-01 23:43:18 +0000,305,0,2,88,191,stanfordredbarn,Red Barn,false,false,,"Extra, extra, read all about Stanford Equestrian Team's Fall Season!!! https://t.co/m1Odyig5N1",,
16099503,2008-09-02 17:04:51 +0000,2017-11-21 22:15:24 +0000,567,21,27,19,484,stanfordreunion,Stanford Reunion,false,false,"Reunion Homecoming is happening October 25-28, 2018.","BREAKING NEWS: #StanfordReunion dates just announced! Return to @Stanford October 25-28, 2018. Visit… https://t.co/gPcs6ba109","Stanford, CA",http://reunion.stanford.edu
117373375,2010-02-25 10:50:18 +0000,2016-12-30 17:29:32 +0000,960,31,47,245,954,StanfordReview,The Stanford Review,false,false,Stanford's Independent Paper since 1987,Stanford Band Suspension: Not an Arbitrary Act of Tyranny | Amy Shen | https://t.co/OxIKT4sZ4f,"Stanford, CA",http://www.stanfordreview.org
19794280,2009-01-30 23:04:05 +0000,2018-01-28 17:01:04 +0000,18692,865,261,822,5681,StanfordRivals,Stanford Rivals,false,false,Providing coverage of Stanford athletics and recruiting. Follow publisher @jnrayburn. Account formerly run by @AndyDrukarev.,It is now Twitter official. New Stanford OL coach/run game coordinator Kevin Carberry @Coach_Carbs is online and re… https://t.co/d4DfhFBSbU,The Farm,http://stanford.rivals.com/
111153996,2010-02-04 00:00:49 +0000,2018-01-31 15:05:14 +0000,3174,126,151,235,3989,StanfordRock,Stanford Rock Center,false,false,The Arthur and Toni Rembe Rock Center for Corporate Governance is a joint initiative of Stanford Law School and Stanford Graduate School of Business.,"TONIGHT: Marshall Small Lecture with Robert E. Rubin, Former U.S. Treasury Secretary - In a Complex and Uncertain W… https://t.co/MGZ5nluoM3","Stanford, California",http://rockcenter.stanford.edu
22517344,2009-03-02 18:40:32 +0000,2018-01-30 01:45:22 +0000,1515,175,79,820,2829,stanfordrugby,Stanford Rugby,false,false,,Blog Post: Match Report - SWR v. Cal (Away) - https://t.co/tpRFnco5zo,"Stanford, CA",http://rugby.stanford.edu
